original_design,original_ion,new_ion,swapped_design_id,structural_deviation_rmsd,plddt,new_binding_radius,coordination_number,net_charge,bidentate_count
TM_cfg17_des1,TM,ND,TM_cfg17_des1_swapped_ND,0.5736892819404602,0.8635,11.311376,1.25,0.0,0.5
TM_cfg17_des1,TM,NI,TM_cfg17_des1_swapped_NI,0.40564218163490295,0.8691,10.413386,0.0,0.0,0.0
TM_cfg17_des1,TM,PM,TM_cfg17_des1_swapped_PM,0.28087714314460754,0.8627,18.183014,0.0,0.0,0.0
TM_cfg17_des1,TM,PR,TM_cfg17_des1_swapped_PR,0.29294300079345703,0.8689,12.814976,0.75,0.0,0.25
TM_cfg17_des1,TM,SM,TM_cfg17_des1_swapped_SM,0.2908651828765869,0.8699,15.288541,0.75,0.0,0.25
TM_cfg17_des1,TM,TB,TM_cfg17_des1_swapped_TB,0.3658345341682434,0.869,12.776444,0.75,0.0,0.25
TM_cfg17_des1,TM,YB,TM_cfg17_des1_swapped_YB,0.3300526738166809,0.8693,15.273358,0.75,0.0,0.25
TM_cfg17_des1,TM,ZN,TM_cfg17_des1_swapped_ZN,0.40579867362976074,0.8626,6.6785507,1.25,0.0,0.5
TM_cfg17_des24,TM,CA,TM_cfg17_des24_swapped_CA,,0.8622,11.784573,1.0,0.0,0.25
TM_cfg17_des24,TM,CE,TM_cfg17_des24_swapped_CE,0.3602105379104614,0.8648,13.625688,0.75,0.0,0.25
TM_cfg17_des24,TM,CO,TM_cfg17_des24_swapped_CO,0.304970920085907,0.8669,23.22342,0.0,0.0,0.0
TM_cfg17_des24,TM,CU,TM_cfg17_des24_swapped_CU,0.38594478368759155,0.8619,17.544498,0.0,0.0,0.0
TM_cfg17_des24,TM,DY,TM_cfg17_des24_swapped_DY,0.3160368800163269,0.8663,18.16862,0.0,0.0,0.0
TM_cfg17_des24,TM,ER,TM_cfg17_des24_swapped_ER,0.4519026279449463,0.865,14.672862,0.0,0.0,0.0
TM_cfg17_des24,TM,EU,TM_cfg17_des24_swapped_EU,0.1933363378047943,0.868,11.6007805,1.25,0.0,0.5
TM_cfg17_des24,TM,FE,TM_cfg17_des24_swapped_FE,0.22296489775180817,0.8636,10.636027,0.5,0.0,0.0
TM_cfg17_des24,TM,GD,TM_cfg17_des24_swapped_GD,0.39897891879081726,0.8684,13.459119,0.75,0.0,0.25
TM_cfg17_des24,TM,HO,TM_cfg17_des24_swapped_HO,0.2684233784675598,0.8642,8.427588,0.5,0.0,0.25
TM_cfg17_des24,TM,LA,TM_cfg17_des24_swapped_LA,0.16764086484909058,0.8656,11.533635,1.25,0.0,0.5
TM_cfg17_des24,TM,LU,TM_cfg17_des24_swapped_LU,0.2652566730976105,0.8686,13.490998,0.5,0.0,0.25
TM_cfg17_des24,TM,MN,TM_cfg17_des24_swapped_MN,0.29798147082328796,0.8623,13.525691,0.75,0.0,0.25
TM_cfg17_des24,TM,ND,TM_cfg17_des24_swapped_ND,0.4205658733844757,0.8664,16.66553,0.75,0.0,0.25
TM_cfg17_des24,TM,NI,TM_cfg17_des24_swapped_NI,0.3668232858181,0.87,14.66737,0.5,0.0,0.25
TM_cfg17_des24,TM,PM,TM_cfg17_des24_swapped_PM,0.2287496030330658,0.8662,17.78347,0.0,0.0,0.0
TM_cfg17_des24,TM,PR,TM_cfg17_des24_swapped_PR,0.42223885655403137,0.8702,11.6226015,0.75,0.0,0.25
TM_cfg17_des24,TM,SM,TM_cfg17_des24_swapped_SM,0.553169846534729,0.8674,18.208092,0.0,0.0,0.0
TM_cfg17_des24,TM,TB,TM_cfg17_des24_swapped_TB,0.3516331911087036,0.8703,18.186123,0.0,0.0,0.0
TM_cfg17_des24,TM,YB,TM_cfg17_des24_swapped_YB,0.37480348348617554,0.8679,22.017553,0.0,0.0,0.0
TM_cfg17_des24,TM,ZN,TM_cfg17_des24_swapped_ZN,0.39389628171920776,0.8621,18.106928,0.0,0.0,0.0
TM_cfg17_des23,TM,CA,TM_cfg17_des23_swapped_CA,,0.8384,11.467655,1.0,0.0,0.25
TM_cfg17_des23,TM,CE,TM_cfg17_des23_swapped_CE,3.0326499938964844,0.8342,15.586319,0.0,0.0,0.0
TM_cfg17_des23,TM,CO,TM_cfg17_des23_swapped_CO,3.256366014480591,0.8418,12.407257,0.0,0.0,0.0
TM_cfg17_des23,TM,CU,TM_cfg17_des23_swapped_CU,3.0282485485076904,0.83,17.512007,0.0,0.0,0.0
TM_cfg17_des23,TM,DY,TM_cfg17_des23_swapped_DY,3.0000858306884766,0.8445,23.007853,0.0,0.0,0.0
TM_cfg17_des23,TM,ER,TM_cfg17_des23_swapped_ER,2.999399185180664,0.8384,23.574892,0.0,0.0,0.0
TM_cfg17_des23,TM,EU,TM_cfg17_des23_swapped_EU,2.929814338684082,0.8386,11.380676,1.0,0.0,0.25
TM_cfg17_des23,TM,FE,TM_cfg17_des23_swapped_FE,3.0140795707702637,0.8329,11.263657,0.5,0.0,0.25
TM_cfg17_des23,TM,GD,TM_cfg17_des23_swapped_GD,3.0387399196624756,0.8429,11.375398,0.5,0.0,0.0
TM_cfg17_des23,TM,HO,TM_cfg17_des23_swapped_HO,2.981869697570801,0.8401,22.72831,0.0,0.0,0.0
TM_cfg17_des23,TM,LA,TM_cfg17_des23_swapped_LA,2.6966419219970703,0.8412,12.8702135,0.0,0.0,0.0
TM_cfg17_des23,TM,LU,TM_cfg17_des23_swapped_LU,3.0143017768859863,0.8401,11.710902,1.0,0.0,0.25
TM_cfg17_des23,TM,MN,TM_cfg17_des23_swapped_MN,1.9517266750335693,0.8645,22.016205,0.0,0.0,0.0
TM_cfg17_des23,TM,ND,TM_cfg17_des23_swapped_ND,2.9680278301239014,0.8356,13.280342,0.25,0.0,0.0
TM_cfg17_des23,TM,NI,TM_cfg17_des23_swapped_NI,3.0605309009552,0.8413,14.933144,0.0,0.0,0.0
TM_cfg17_des23,TM,PM,TM_cfg17_des23_swapped_PM,3.391730308532715,0.836,14.763608,0.0,0.0,0.0
TM_cfg17_des23,TM,PR,TM_cfg17_des23_swapped_PR,3.0429282188415527,0.8425,22.167292,0.0,0.0,0.0
TM_cfg17_des23,TM,SM,TM_cfg17_des23_swapped_SM,3.292475700378418,0.8438,23.245705,0.0,0.0,0.0
TM_cfg17_des23,TM,TB,TM_cfg17_des23_swapped_TB,2.9698212146759033,0.8427,22.511106,0.0,0.0,0.0
TM_cfg17_des23,TM,YB,TM_cfg17_des23_swapped_YB,2.9916296005249023,0.8397,13.431606,0.25,0.0,0.0
TM_cfg17_des23,TM,ZN,TM_cfg17_des23_swapped_ZN,3.1930534839630127,0.8338,17.697218,0.0,0.0,0.0
TM_cfg1_des12,TM,CA,TM_cfg1_des12_swapped_CA,,0.8639,18.076363,1.0,0.0,0.25
TM_cfg1_des12,TM,CE,TM_cfg1_des12_swapped_CE,0.4730525016784668,0.8671,19.934265,1.0,0.0,0.25
TM_cfg1_des12,TM,CO,TM_cfg1_des12_swapped_CO,0.5829808712005615,0.8704,21.192846,0.0,0.0,0.0
TM_cfg1_des12,TM,CU,TM_cfg1_des12_swapped_CU,0.4714101254940033,0.8639,19.290298,1.0,0.0,0.25
TM_cfg1_des12,TM,DY,TM_cfg1_des12_swapped_DY,0.3787972331047058,0.8667,17.781006,1.0,0.0,0.25
TM_cfg1_des12,TM,ER,TM_cfg1_des12_swapped_ER,0.2837529182434082,0.8668,12.560368,1.0,0.0,0.25
TM_cfg1_des12,TM,EU,TM_cfg1_des12_swapped_EU,0.31026163697242737,0.8636,26.605055,0.0,0.0,0.0
TM_cfg1_des12,TM,FE,TM_cfg1_des12_swapped_FE,0.39508479833602905,0.8643,12.909279,1.0,0.0,0.25
TM_cfg1_des12,TM,GD,TM_cfg1_des12_swapped_GD,0.268874853849411,0.8664,21.580343,0.0,0.0,0.0
TM_cfg1_des12,TM,HO,TM_cfg1_des12_swapped_HO,0.3323383033275604,0.8659,13.143153,1.0,0.0,0.25
TM_cfg1_des12,TM,LA,TM_cfg1_des12_swapped_LA,0.3626195788383484,0.8663,13.284541,1.0,0.0,0.25
TM_cfg1_des12,TM,LU,TM_cfg1_des12_swapped_LU,0.28675273060798645,0.8646,27.183922,0.0,0.0,0.0
TM_cfg1_des12,TM,MN,TM_cfg1_des12_swapped_MN,0.30090874433517456,0.8665,12.929295,1.0,0.0,0.25
TM_cfg1_des12,TM,ND,TM_cfg1_des12_swapped_ND,0.5882303714752197,0.8679,20.544514,1.0,0.0,0.25
TM_cfg1_des12,TM,NI,TM_cfg1_des12_swapped_NI,0.39326268434524536,0.8708,26.735992,0.0,0.0,0.0
TM_cfg1_des12,TM,PM,TM_cfg1_des12_swapped_PM,0.3750056326389313,0.8637,21.629143,0.0,0.0,0.0
TM_cfg1_des12,TM,PR,TM_cfg1_des12_swapped_PR,0.28752538561820984,0.866,10.181642,2.25,0.0,0.75
TM_cfg1_des12,TM,SM,TM_cfg1_des12_swapped_SM,0.47473812103271484,0.8645,17.979599,1.0,0.0,0.25
TM_cfg1_des12,TM,TB,TM_cfg1_des12_swapped_TB,0.2326505482196808,0.8668,6.420818,1.25,0.0,0.25
TM_cfg1_des12,TM,YB,TM_cfg1_des12_swapped_YB,0.3291502594947815,0.8682,19.861189,0.0,0.0,0.0
TM_cfg1_des12,TM,ZN,TM_cfg1_des12_swapped_ZN,0.3614574074745178,0.8649,19.295082,1.0,0.0,0.25
TM_cfg9_des13,TM,CA,TM_cfg9_des13_swapped_CA,,0.8668,12.8852625,0.5,0.0,0.0
TM_cfg9_des13,TM,CE,TM_cfg9_des13_swapped_CE,0.5160369277000427,0.8625,17.815672,0.75,0.0,0.25
TM_cfg9_des13,TM,CO,TM_cfg9_des13_swapped_CO,1.2804278135299683,0.865,26.480604,0.0,0.0,0.0
TM_cfg9_des13,TM,CU,TM_cfg9_des13_swapped_CU,1.0969643592834473,0.8495,12.541324,0.5,0.0,0.25
TM_cfg9_des13,TM,DY,TM_cfg9_des13_swapped_DY,1.1104013919830322,0.864,13.224574,0.75,0.0,0.25
TM_cfg9_des13,TM,ER,TM_cfg9_des13_swapped_ER,1.085856318473816,0.8673,25.375818,0.0,0.0,0.0
TM_cfg9_des13,TM,EU,TM_cfg9_des13_swapped_EU,1.169301152229309,0.8583,16.467943,0.0,0.0,0.0
TM_cfg9_des13,TM,FE,TM_cfg9_des13_swapped_FE,1.3488569259643555,0.8548,11.259907,0.0,0.0,0.0
TM_cfg9_des13,TM,GD,TM_cfg9_des13_swapped_GD,1.2439630031585693,0.8626,11.651848,0.5,0.0,0.25
TM_cfg9_des13,TM,HO,TM_cfg9_des13_swapped_HO,0.9135760068893433,0.8642,12.512172,0.5,0.0,0.25
TM_cfg9_des13,TM,LA,TM_cfg9_des13_swapped_LA,1.030998945236206,0.8636,25.187521,0.0,0.0,0.0
TM_cfg9_des13,TM,LU,TM_cfg9_des13_swapped_LU,15.066020965576172,0.7449,13.900715,0.0,0.0,0.0
TM_cfg9_des13,TM,MN,TM_cfg9_des13_swapped_MN,1.536091923713684,0.8626,12.823897,0.5,0.0,0.25
TM_cfg9_des13,TM,ND,TM_cfg9_des13_swapped_ND,1.2142822742462158,0.8647,6.2827783,1.5,0.0,0.5
TM_cfg9_des13,TM,NI,TM_cfg9_des13_swapped_NI,1.3163235187530518,0.8655,18.14102,0.0,0.0,0.0
TM_cfg9_des13,TM,PM,TM_cfg9_des13_swapped_PM,14.211159706115723,0.7486,16.846909,0.0,0.0,0.0
TM_cfg9_des13,TM,PR,TM_cfg9_des13_swapped_PR,0.9443178772926331,0.8649,15.915662,0.0,0.0,0.0
TM_cfg9_des13,TM,SM,TM_cfg9_des13_swapped_SM,14.656264305114746,0.749,13.545979,0.0,0.0,0.0
TM_cfg9_des13,TM,TB,TM_cfg9_des13_swapped_TB,1.1158827543258667,0.8619,13.728038,0.5,0.0,0.25
TM_cfg9_des13,TM,YB,TM_cfg9_des13_swapped_YB,1.158687949180603,0.865,11.9475975,0.5,0.0,0.25
TM_cfg9_des13,TM,ZN,TM_cfg9_des13_swapped_ZN,0.6225818991661072,0.8611,13.646785,0.0,0.0,0.0
TM_cfg17_des3,TM,CA,TM_cfg17_des3_swapped_CA,,0.8613,13.343709,0.75,0.0,0.25
TM_cfg17_des3,TM,CE,TM_cfg17_des3_swapped_CE,0.5254457592964172,0.863,13.257659,0.75,0.0,0.25
TM_cfg17_des3,TM,CO,TM_cfg17_des3_swapped_CO,0.7161470651626587,0.8647,17.78795,0.0,0.0,0.0
TM_cfg17_des3,TM,CU,TM_cfg17_des3_swapped_CU,0.36139801144599915,0.8553,15.816189,0.0,0.0,0.0
TM_cfg17_des3,TM,DY,TM_cfg17_des3_swapped_DY,0.6251900792121887,0.8658,22.495964,0.0,0.0,0.0
TM_cfg17_des3,TM,ER,TM_cfg17_des3_swapped_ER,0.7211872935295105,0.8635,13.246961,0.75,0.0,0.25
TM_cfg17_des3,TM,EU,TM_cfg17_des3_swapped_EU,0.5187942385673523,0.868,13.456271,0.75,0.0,0.25
TM_cfg17_des3,TM,FE,TM_cfg17_des3_swapped_FE,0.8846867084503174,0.859,17.880575,0.0,0.0,0.0
TM_cfg17_des3,TM,GD,TM_cfg17_des3_swapped_GD,0.7876803874969482,0.8663,22.950632,0.0,0.0,0.0
TM_cfg17_des3,TM,HO,TM_cfg17_des3_swapped_HO,0.7382575273513794,0.8625,12.229796,0.75,0.0,0.25
TM_cfg17_des3,TM,LA,TM_cfg17_des3_swapped_LA,0.517612636089325,0.8655,22.800737,0.0,0.0,0.0
TM_cfg17_des3,TM,LU,TM_cfg17_des3_swapped_LU,0.38019344210624695,0.8665,13.329717,0.75,0.0,0.25
TM_cfg17_des3,TM,MN,TM_cfg17_des3_swapped_MN,0.4996489882469177,0.8624,22.860018,0.0,0.0,0.0
TM_cfg17_des3,TM,ND,TM_cfg17_des3_swapped_ND,0.7592319846153259,0.8648,15.20589,0.0,0.0,0.0
TM_cfg17_des3,TM,NI,TM_cfg17_des3_swapped_NI,0.5854218006134033,0.8649,15.686484,0.0,0.0,0.0
TM_cfg17_des3,TM,PM,TM_cfg17_des3_swapped_PM,0.6673443913459778,0.8614,18.059008,0.0,0.0,0.0
TM_cfg17_des3,TM,PR,TM_cfg17_des3_swapped_PR,0.7036583423614502,0.8674,16.349594,0.75,0.0,0.25
TM_cfg17_des3,TM,SM,TM_cfg17_des3_swapped_SM,0.6776488423347473,0.8652,22.359476,0.0,0.0,0.0
TM_cfg17_des3,TM,TB,TM_cfg17_des3_swapped_TB,0.49412572383880615,0.8679,13.317771,0.75,0.0,0.25
TM_cfg17_des3,TM,YB,TM_cfg17_des3_swapped_YB,0.5858966112136841,0.8673,16.38474,0.75,0.0,0.25
TM_cfg17_des3,TM,ZN,TM_cfg17_des3_swapped_ZN,0.5029968023300171,0.8564,17.93669,0.0,0.0,0.0
TM_cfg11_des13,TM,CA,TM_cfg11_des13_swapped_CA,,0.8659,14.234653,0.75,0.0,0.25
TM_cfg11_des13,TM,CE,TM_cfg11_des13_swapped_CE,0.1449040323495865,0.865,17.852774,0.0,0.0,0.0
TM_cfg11_des13,TM,CO,TM_cfg11_des13_swapped_CO,0.8150076270103455,0.8708,15.002513,0.0,0.0,0.0
TM_cfg11_des13,TM,CU,TM_cfg11_des13_swapped_CU,0.3992901146411896,0.859,13.9795885,0.75,0.0,0.25
TM_cfg11_des13,TM,DY,TM_cfg11_des13_swapped_DY,0.35319021344184875,0.8667,14.316281,0.75,0.0,0.25
TM_cfg11_des13,TM,ER,TM_cfg11_des13_swapped_ER,0.7568649053573608,0.8661,14.626408,0.75,0.0,0.25
TM_cfg11_des13,TM,EU,TM_cfg11_des13_swapped_EU,0.3124074935913086,0.8678,15.190407,0.75,0.0,0.25
TM_cfg11_des13,TM,FE,TM_cfg11_des13_swapped_FE,0.30280813574790955,0.8603,14.466377,0.0,0.0,0.0
TM_cfg11_des13,TM,GD,TM_cfg11_des13_swapped_GD,0.37682050466537476,0.864,4.592158,2.0,0.0,0.75
TM_cfg11_des13,TM,HO,TM_cfg11_des13_swapped_HO,0.4423815906047821,0.8643,14.850129,0.75,0.0,0.25
TM_cfg11_des13,TM,LA,TM_cfg11_des13_swapped_LA,0.22756581008434296,0.866,17.035582,0.0,0.0,0.0
TM_cfg11_des13,TM,LU,TM_cfg11_des13_swapped_LU,0.9606016278266907,0.8643,14.313001,0.75,0.0,0.25
TM_cfg11_des13,TM,MN,TM_cfg11_des13_swapped_MN,0.4042143225669861,0.8662,13.996295,0.75,0.0,0.25
TM_cfg11_des13,TM,ND,TM_cfg11_des13_swapped_ND,0.2527376413345337,0.8663,14.874631,0.75,0.0,0.25
TM_cfg11_des13,TM,NI,TM_cfg11_des13_swapped_NI,0.40373632311820984,0.8704,17.65953,0.0,0.0,0.0
TM_cfg11_des13,TM,PM,TM_cfg11_des13_swapped_PM,0.41866227984428406,0.8635,13.890576,0.75,0.0,0.25
TM_cfg11_des13,TM,PR,TM_cfg11_des13_swapped_PR,0.26678961515426636,0.8667,15.20065,0.75,0.0,0.25
TM_cfg11_des13,TM,SM,TM_cfg11_des13_swapped_SM,0.43931055068969727,0.8652,14.950288,0.75,0.0,0.25
TM_cfg11_des13,TM,TB,TM_cfg11_des13_swapped_TB,0.400325745344162,0.8646,14.974774,0.75,0.0,0.25
TM_cfg11_des13,TM,YB,TM_cfg11_des13_swapped_YB,0.13395671546459198,0.8677,17.090559,0.0,0.0,0.0
TM_cfg11_des13,TM,ZN,TM_cfg11_des13_swapped_ZN,0.9921104311943054,0.8643,14.660222,0.75,0.0,0.25
TM_cfg11_des16,TM,CA,TM_cfg11_des16_swapped_CA,,0.8643,14.619954,0.75,0.0,0.25
TM_cfg11_des16,TM,CE,TM_cfg11_des16_swapped_CE,0.9541494250297546,0.8656,15.067304,0.75,0.0,0.25
TM_cfg11_des16,TM,CO,TM_cfg11_des16_swapped_CO,0.6079300045967102,0.8703,12.256799,0.75,0.0,0.25
TM_cfg11_des16,TM,CU,TM_cfg11_des16_swapped_CU,1.0381687879562378,0.8578,12.66886,0.0,0.0,0.0
TM_cfg11_des16,TM,DY,TM_cfg11_des16_swapped_DY,0.44537919759750366,0.8658,16.727743,0.0,0.0,0.0
TM_cfg11_des16,TM,ER,TM_cfg11_des16_swapped_ER,0.43396589159965515,0.8649,15.14006,0.75,0.0,0.25
TM_cfg11_des16,TM,EU,TM_cfg11_des16_swapped_EU,0.9869202375411987,0.8665,15.336388,0.75,0.0,0.25
TM_cfg11_des16,TM,FE,TM_cfg11_des16_swapped_FE,0.4952973425388336,0.8608,17.073214,0.75,0.0,0.25
TM_cfg11_des16,TM,GD,TM_cfg11_des16_swapped_GD,0.4812944829463959,0.8683,15.237629,0.75,0.0,0.25
TM_cfg11_des16,TM,HO,TM_cfg11_des16_swapped_HO,0.6283994317054749,0.8657,13.978173,0.75,0.0,0.25
TM_cfg11_des16,TM,LA,TM_cfg11_des16_swapped_LA,0.39327433705329895,0.8662,15.06797,0.75,0.0,0.25
TM_cfg11_des16,TM,LU,TM_cfg11_des16_swapped_LU,0.6820934414863586,0.8662,16.81236,0.75,0.0,0.25
TM_cfg11_des16,TM,MN,TM_cfg11_des16_swapped_MN,0.982259213924408,0.868,13.005746,0.0,0.0,0.0
TM_cfg11_des16,TM,ND,TM_cfg11_des16_swapped_ND,0.4817332923412323,0.8657,17.879637,0.0,0.0,0.0
TM_cfg11_des16,TM,NI,TM_cfg11_des16_swapped_NI,0.989539384841919,0.8702,16.145205,0.0,0.0,0.0
TM_cfg11_des16,TM,PM,TM_cfg11_des16_swapped_PM,1.0214649438858032,0.8635,16.886614,0.0,0.0,0.0
TM_cfg11_des16,TM,PR,TM_cfg11_des16_swapped_PR,0.535785973072052,0.8668,11.306199,0.75,0.0,0.25
TM_cfg11_des16,TM,SM,TM_cfg11_des16_swapped_SM,0.587668776512146,0.867,9.833919,0.75,0.0,0.25
TM_cfg11_des16,TM,TB,TM_cfg11_des16_swapped_TB,1.3326832056045532,0.8677,14.101499,0.75,0.0,0.25
TM_cfg11_des16,TM,YB,TM_cfg11_des16_swapped_YB,0.8159298896789551,0.8677,17.439249,0.0,0.0,0.0
TM_cfg11_des16,TM,ZN,TM_cfg11_des16_swapped_ZN,0.6068339943885803,0.8637,15.059219,0.75,0.0,0.25
TM_cfg19_des20,TM,CA,TM_cfg19_des20_swapped_CA,,0.8564,18.029037,1.0,0.0,0.25
TM_cfg19_des20,TM,CE,TM_cfg19_des20_swapped_CE,1.6999883651733398,0.8577,12.337776,1.75,0.0,0.25
TM_cfg19_des20,TM,CO,TM_cfg19_des20_swapped_CO,1.7552305459976196,0.8716,14.463221,1.5,0.0,0.25
TM_cfg19_des20,TM,CU,TM_cfg19_des20_swapped_CU,1.6761723756790161,0.8593,13.750931,1.5,0.0,0.25
TM_cfg19_des20,TM,DY,TM_cfg19_des20_swapped_DY,1.5899016857147217,0.8629,14.578865,1.5,0.0,0.25
TM_cfg19_des20,TM,ER,TM_cfg19_des20_swapped_ER,1.6322178840637207,0.8593,18.295822,1.0,0.0,0.25
TM_cfg19_des20,TM,EU,TM_cfg19_des20_swapped_EU,1.6836364269256592,0.8652,17.367718,0.0,0.0,0.0
TM_cfg19_des20,TM,FE,TM_cfg19_des20_swapped_FE,1.733354091644287,0.8619,14.5680065,1.5,0.0,0.25
TM_cfg19_des20,TM,GD,TM_cfg19_des20_swapped_GD,1.1128716468811035,0.8667,14.59674,1.5,0.0,0.25
TM_cfg19_des20,TM,HO,TM_cfg19_des20_swapped_HO,1.6381604671478271,0.8634,16.420366,0.0,0.0,0.0
TM_cfg19_des20,TM,LA,TM_cfg19_des20_swapped_LA,0.9127398729324341,0.8614,20.1702,0.0,0.0,0.0
TM_cfg19_des20,TM,LU,TM_cfg19_des20_swapped_LU,1.0801992416381836,0.8656,19.980478,0.0,0.0,0.0
TM_cfg19_des20,TM,MN,TM_cfg19_des20_swapped_MN,1.7350655794143677,0.8634,18.289114,1.0,0.0,0.25
TM_cfg19_des20,TM,ND,TM_cfg19_des20_swapped_ND,1.5133963823318481,0.8588,12.272669,1.75,0.0,0.25
TM_cfg19_des20,TM,NI,TM_cfg19_des20_swapped_NI,1.6757739782333374,0.8699,14.013081,1.0,0.0,0.25
TM_cfg19_des20,TM,PM,TM_cfg19_des20_swapped_PM,1.0957229137420654,0.859,12.46336,0.0,0.0,0.0
TM_cfg19_des20,TM,PR,TM_cfg19_des20_swapped_PR,0.9986484050750732,0.8647,17.05696,0.0,0.0,0.0
TM_cfg19_des20,TM,SM,TM_cfg19_des20_swapped_SM,0.32228386402130127,0.8619,13.549936,1.0,0.0,0.25
TM_cfg19_des20,TM,TB,TM_cfg19_des20_swapped_TB,0.5565441846847534,0.868,19.791187,0.0,0.0,0.0
TM_cfg19_des20,TM,YB,TM_cfg19_des20_swapped_YB,1.5091851949691772,0.865,18.256578,0.0,0.0,0.0
TM_cfg19_des20,TM,ZN,TM_cfg19_des20_swapped_ZN,1.7502599954605103,0.8594,24.856506,0.0,0.0,0.0
TM_cfg17_des12,TM,CA,TM_cfg17_des12_swapped_CA,,0.8647,15.544398,0.75,0.0,0.25
TM_cfg17_des12,TM,CE,TM_cfg17_des12_swapped_CE,0.3447105884552002,0.8607,13.489517,0.75,0.0,0.25
TM_cfg17_des12,TM,CO,TM_cfg17_des12_swapped_CO,0.3714124262332916,0.8677,22.169695,0.0,0.0,0.0
TM_cfg17_des12,TM,CU,TM_cfg17_des12_swapped_CU,0.5245609879493713,0.8521,18.038446,0.75,0.0,0.25
TM_cfg17_des12,TM,DY,TM_cfg17_des12_swapped_DY,0.4366320073604584,0.8673,11.5216675,1.5,0.0,0.5
TM_cfg17_des12,TM,ER,TM_cfg17_des12_swapped_ER,0.5107895135879517,0.8617,19.555807,0.0,0.0,0.0
TM_cfg17_des12,TM,EU,TM_cfg17_des12_swapped_EU,0.3334653377532959,0.866,13.5871935,0.75,0.0,0.25
TM_cfg17_des12,TM,FE,TM_cfg17_des12_swapped_FE,0.3680651783943176,0.8595,19.82567,0.0,0.0,0.0
TM_cfg17_des12,TM,GD,TM_cfg17_des12_swapped_GD,0.7362219095230103,0.8638,11.4265585,1.5,0.0,0.5
TM_cfg17_des12,TM,HO,TM_cfg17_des12_swapped_HO,0.29611527919769287,0.8631,12.658532,0.0,0.0,0.0
TM_cfg17_des12,TM,LA,TM_cfg17_des12_swapped_LA,0.45313021540641785,0.8647,13.48923,0.75,0.0,0.25
TM_cfg17_des12,TM,LU,TM_cfg17_des12_swapped_LU,0.3132212460041046,0.864,11.438502,1.5,0.0,0.5
TM_cfg17_des12,TM,MN,TM_cfg17_des12_swapped_MN,0.3151123821735382,0.8628,15.485959,0.75,0.0,0.25
TM_cfg17_des12,TM,ND,TM_cfg17_des12_swapped_ND,0.3064747154712677,0.8626,13.496102,0.75,0.0,0.25
TM_cfg17_des12,TM,NI,TM_cfg17_des12_swapped_NI,0.5843926668167114,0.8666,6.72185,1.5,0.0,0.5
TM_cfg17_des12,TM,PM,TM_cfg17_des12_swapped_PM,0.39483311772346497,0.8591,17.021591,0.0,0.0,0.0
TM_cfg17_des12,TM,PR,TM_cfg17_des12_swapped_PR,0.3707062900066376,0.8654,11.506263,1.5,0.0,0.5
TM_cfg17_des12,TM,SM,TM_cfg17_des12_swapped_SM,0.5150537490844727,0.8667,11.449612,1.25,0.0,0.5
TM_cfg17_des12,TM,TB,TM_cfg17_des12_swapped_TB,0.3650321364402771,0.8651,15.510602,0.0,0.0,0.0
TM_cfg17_des12,TM,YB,TM_cfg17_des12_swapped_YB,0.3718869686126709,0.8656,15.489469,0.5,0.0,0.25
TM_cfg17_des12,TM,ZN,TM_cfg17_des12_swapped_ZN,0.3173193335533142,0.8593,6.7499185,1.5,0.0,0.5
YB_cfg25_des5,YB,CA,YB_cfg25_des5_swapped_CA,,0.8698,11.735965,1.0,0.0,0.25
YB_cfg25_des5,YB,CE,YB_cfg25_des5_swapped_CE,0.45621001720428467,0.8671,14.689793,0.25,0.0,0.0
YB_cfg25_des5,YB,CO,YB_cfg25_des5_swapped_CO,0.5143558382987976,0.8784,23.535185,0.0,0.0,0.0
YB_cfg25_des5,YB,CU,YB_cfg25_des5_swapped_CU,0.49791833758354187,0.8609,13.833932,0.5,0.0,0.25
YB_cfg25_des5,YB,DY,YB_cfg25_des5_swapped_DY,0.3693469166755676,0.8723,19.478264,0.0,0.0,0.0
YB_cfg25_des5,YB,ER,YB_cfg25_des5_swapped_ER,0.6079450249671936,0.8674,23.30651,0.0,0.0,0.0
YB_cfg25_des5,YB,EU,YB_cfg25_des5_swapped_EU,0.3332902789115906,0.8652,12.398106,0.75,0.0,0.25
YB_cfg25_des5,YB,FE,YB_cfg25_des5_swapped_FE,0.49580642580986023,0.8632,14.151233,0.0,0.0,0.0
YB_cfg25_des5,YB,GD,YB_cfg25_des5_swapped_GD,0.47316765785217285,0.868,22.360472,0.0,0.0,0.0
YB_cfg25_des5,YB,HO,YB_cfg25_des5_swapped_HO,0.43032556772232056,0.8724,23.493523,0.0,0.0,0.0
YB_cfg25_des5,YB,LA,YB_cfg25_des5_swapped_LA,0.44608673453330994,0.8707,18.204956,0.0,0.0,0.0
YB_cfg25_des5,YB,LU,YB_cfg25_des5_swapped_LU,0.429470032453537,0.8663,16.054224,0.0,0.0,0.0
YB_cfg25_des5,YB,MN,YB_cfg25_des5_swapped_MN,0.3371116816997528,0.8808,18.957483,0.0,0.0,0.0
YB_cfg25_des5,YB,ND,YB_cfg25_des5_swapped_ND,0.519799530506134,0.8693,23.336287,0.0,0.0,0.0
YB_cfg25_des5,YB,NI,YB_cfg25_des5_swapped_NI,0.4167206287384033,0.8786,14.08015,0.5,0.0,0.25
